106.9	1.31	1.34
108.77	1.33	1.34
110.71	1.36	1.33
112.73	1.37	1.31
114.81	1.38	1.28
116.98	1.36	1.25
119.23	1.33	1.23
121.57	1.29	1.22
124	1.24	1.24
126.53	1.2	1.27
129.17	1.17	1.31
131.91	1.14	1.36
134.78	1.11	1.41
137.78	1.09	1.46
140.91	1.07	1.52
144.19	1.06	1.58
147.62	1.05	1.66
151.22	1.05	1.74
155	1.05	1.83
158.97	1.08	1.93
163.16	1.12	1.98
167.57	1.12	2.08
172.22	1.16	2.19
177.14	1.22	2.28
182.35	1.28	2.37
193.75	1.42	2.56
200	1.51	2.64
206.67	1.61	2.74
210.17	1.67	2.78
213.79	1.73	2.81
217.54	1.78	2.85
221.43	1.84	2.88
225.45	1.89	2.92
229.63	1.96	2.96
233.96	2.02	3
238.46	2.1	3.04
243.14	2.17	3.08
248	2.25	3.12
253.06	2.35	3.14
258.33	2.44	3.17
263.83	2.55	3.19
269.57	2.67	3.18
275.56	2.77	3.17
281.82	2.88	3.15
288.37	2.97	3.11
295.24	3.05	3.06
302.44	3.13	3.01
310	3.19	2.94
317.95	3.22	2.88
326.32	3.24	2.84
335.14	3.24	2.81
344.44	3.25	2.83
354.29	3.28	2.84
364.71	3.34	2.88
370.15	3.39	2.9
375.76	3.44	2.89
381.54	3.5	2.88
387.5	3.55	2.84
393.65	3.57	2.79
400	3.57	2.74
406.56	3.56	2.71
413.33	3.53	2.71
420.34	3.51	2.72
427.59	3.49	2.75
435.09	3.51	2.83
442.86	3.57	2.88
450.91	3.65	2.91
459.26	3.74	2.92
467.92	3.83	2.88
476.92	3.9	2.84
486.27	3.96	2.78
496	4.01	2.7
506.12	4.01	2.6
516.67	4	2.55
527.66	3.97	2.47
539.13	3.93	2.44
551.11	3.89	2.4
563.64	3.83	2.38
576.74	3.78	2.39
590.48	3.74	2.4
604.88	3.69	2.41
620	3.63	2.43
635.9	3.59	2.46
652.63	3.54	2.5
670.27	3.51	2.57
688.89	3.47	2.59
708.57	3.42	2.65
729.41	3.38	2.72
751.52	3.34	2.8
775	3.29	2.88
800	3.25	3.01
826.67	3.23	3.12
855.17	3.22	3.25
