190.74	-1.562	0.804
191.04	-1.581	0.763
191.33	-1.584	0.709
191.63	-1.565	0.771
191.93	-1.575	0.731
192.22	-1.586	0.745
192.52	-1.606	0.793
192.82	-1.606	0.799
193.12	-1.631	0.766
193.42	-1.617	0.748
193.73	-1.654	0.757
194.03	-1.647	0.675
194.33	-1.658	0.722
194.64	-1.667	0.797
194.94	-1.668	0.796
195.25	-1.674	0.765
195.56	-1.681	0.768
195.87	-1.69	0.734
196.18	-1.68	0.72
196.49	-1.692	0.789
196.8	-1.7	0.76
197.11	-1.707	0.713
197.43	-1.723	0.768
197.74	-1.725	0.711
198.06	-1.746	0.769
198.37	-1.745	0.72
198.69	-1.76	0.69
199.01	-1.772	0.603
199.33	-1.787	0.655
199.65	-1.786	0.646
199.97	-1.788	0.673
200.3	-1.806	0.583
200.62	-1.814	0.705
200.95	-1.824	0.664
201.27	-1.833	0.666
201.6	-1.821	0.663
201.93	-1.855	0.655
202.26	-1.865	0.7
202.59	-1.863	0.687
202.92	-1.862	0.661
203.25	-1.874	0.698
203.59	-1.88	0.656
203.92	-1.883	0.687
204.26	-1.9	0.697
204.59	-1.921	0.661
204.93	-1.914	0.629
205.27	-1.94	0.662
205.61	-1.949	0.705
205.95	-1.958	0.681
206.3	-1.959	0.658
206.64	-1.959	0.661
206.99	-1.977	0.666
207.33	-1.985	0.656
207.68	-1.992	0.676
208.03	-2	0.626
208.38	-2.007	0.636
208.73	-2.026	0.596
209.08	-2.029	0.641
209.43	-2.048	0.653
209.79	-2.06	0.542
210.14	-2.067	0.566
210.5	-2.074	0.664
210.86	-2.083	0.666
211.22	-2.088	0.675
211.58	-2.097	0.632
211.94	-2.106	0.595
212.3	-2.105	0.663
212.67	-2.12	0.665
213.03	-2.133	0.677
213.4	-2.138	0.68
213.77	-2.155	0.651
214.14	-2.16	0.577
214.51	-2.173	0.712
214.88	-2.179	0.62
215.25	-2.2	0.583
215.62	-2.201	0.603
216	-2.217	0.639
216.38	-2.226	0.681
216.76	-2.22	0.642
217.14	-2.239	0.699
217.52	-2.233	0.66
217.9	-2.253	0.705
218.28	-2.259	0.714
218.67	-2.27	0.724
219.05	-2.267	0.757
219.44	-2.281	0.782
219.83	-2.29	0.778
220.22	-2.306	0.655
220.61	-2.316	0.721
221.01	-2.333	0.696
221.4	-2.339	0.76
221.8	-2.351	0.756
222.19	-2.37	0.779
222.59	-2.375	0.782
222.99	-2.381	0.766
223.39	-2.393	0.738
223.8	-2.394	0.863
224.2	-2.401	0.864
224.61	-2.412	0.861
225.02	-2.411	0.847
225.43	-2.426	0.841
225.84	-2.436	0.796
226.25	-2.437	0.85
226.66	-2.45	0.864
227.08	-2.458	0.841
227.49	-2.473	0.798
227.91	-2.47	0.864
228.33	-2.473	0.898
228.75	-2.491	0.85
229.18	-2.501	0.882
229.6	-2.508	0.828
230.03	-2.513	0.904
230.45	-2.525	0.908
230.88	-2.537	0.922
231.31	-2.548	0.865
231.75	-2.564	0.878
232.18	-2.568	0.898
232.62	-2.58	0.855
233.05	-2.587	0.883
233.49	-2.588	0.916
233.93	-2.593	0.949
234.37	-2.602	1.014
234.82	-2.613	0.911
235.26	-2.615	1.001
235.71	-2.62	1.011
236.16	-2.61	1.112
236.61	-2.633	1.052
237.06	-2.643	1.041
237.52	-2.647	1.053
237.97	-2.658	1.069
238.43	-2.677	1.003
238.89	-2.689	1.069
239.35	-2.705	0.998
239.81	-2.721	1.017
240.28	-2.729	0.99
240.75	-2.74	0.997
241.21	-2.739	1.019
241.68	-2.741	1.073
242.16	-2.757	1.018
242.63	-2.757	1.056
243.11	-2.763	1.049
243.58	-2.76	1.152
244.06	-2.778	1.084
244.54	-2.777	1.12
245.03	-2.782	1.155
245.51	-2.783	1.214
246	-2.793	1.202
246.49	-2.806	1.228
246.98	-2.809	1.263
247.47	-2.831	1.197
247.97	-2.836	1.184
248.47	-2.831	1.271
248.96	-2.839	1.274
249.47	-2.839	1.332
249.97	-2.847	1.28
250.47	-2.848	1.362
250.98	-2.863	1.279
251.49	-2.866	1.329
252	-2.861	1.421
252.51	-2.88	1.419
253.03	-2.895	1.358
253.55	-2.903	1.386
254.07	-2.919	1.333
254.59	-2.931	1.305
255.11	-2.939	1.308
255.64	-2.94	1.337
256.17	-2.943	1.368
256.7	-2.941	1.368
257.23	-2.95	1.359
257.76	-2.945	1.409
258.3	-2.965	1.385
258.84	-2.958	1.449
259.38	-2.962	1.427
259.92	-2.964	1.443
260.47	-2.968	1.494
261.02	-2.976	1.468
261.57	-2.972	1.529
262.12	-2.977	1.557
262.68	-2.98	1.586
263.24	-2.986	1.585
263.8	-2.991	1.588
264.36	-2.997	1.633
264.92	-3.001	1.601
265.49	-3.004	1.64
266.06	-3.008	1.646
266.63	-3.017	1.604
267.21	-3.023	1.626
267.78	-3.02	1.661
268.36	-3.027	1.703
268.95	-3.039	1.673
269.53	-3.043	1.709
270.12	-3.053	1.68
270.71	-3.052	1.697
271.3	-3.054	1.648
271.9	-3.058	1.697
272.49	-3.054	1.753
273.09	-3.061	1.778
273.7	-3.061	1.814
274.3	-3.071	1.748
274.91	-3.071	1.787
275.52	-3.081	1.792
276.13	-3.089	1.737
276.75	-3.094	1.765
277.37	-3.094	1.784
277.99	-3.11	1.754
