
200	1.427	1.2147
210	1.4296	1.3326
220	1.4405	1.407
230	1.4547	1.4807
240	1.4726	1.5632
250	1.4864	1.6605
260	1.5167	1.7589
270	1.6016	1.8242
280	1.6778	1.8733
290	1.7501	1.9043
300	1.7998	1.9193
310	1.83	1.916
320	1.8361	1.8976
330	1.8131	1.8705
340	1.7813	1.8527
350	1.7513	1.8471
360	1.7268	1.8557
370	1.7064	1.8831
380	1.6881	1.9168
390	1.6708	1.94
400	1.658	1.956
410	1.6415	1.9575
420	1.6266	1.9496
430	1.6075	1.9343
440	1.5721	1.9107
450	1.5028	1.8787
460	1.4183	1.8439
470	1.3141	1.8156
480	1.1894	1.8031
490	1.0185	1.8262
500	0.85639	1.8942
510	0.70735	2.0297
520	0.57743	2.1823
530	0.48573	2.3693
540	0.39859	2.5521
550	0.35942	2.6908
560	0.32025	2.8295
570	0.29599	2.8993
580	0.28026	2.9296
590	0.26453	2.96
600	0.2488	2.9903
610	0.23306	3.0207
620	0.21733	3.051
630	0.2016	3.0813
640	0.18587	3.1117
650	0.17014	3.142
660	0.16478	3.2821
670	0.16313	3.4614
680	0.16147	3.6406
690	0.16011	3.8151
700	0.1611	3.9508
710	0.16208	4.0865
720	0.16307	4.2223
730	0.16413	4.3566
740	0.16632	4.4685
750	0.16852	4.5803
760	0.17071	4.6922
770	0.1729	4.8041
780	0.17535	4.9113
790	0.17806	5.0139
800	0.18077	5.1165
810	0.18348	5.219
820	0.18619	5.3216
830	0.18924	5.4177
840	0.19297	5.5006
850	0.19669	5.5836
860	0.20042	5.6666
870	0.20415	5.7496
880	0.20787	5.8326
890	0.21164	5.9171
900	0.21545	6.0037
